run,generation,best_gen_raw,avg_raw,std_dev_raw
32,0,0.001000,0.000003,0.000050
32,1,0.000100,0.000001,0.000005
32,2,0.001000,0.000004,0.000051
32,3,0.010000,0.000032,0.000505
32,4,0.010000,0.000042,0.000514
32,5,0.010000,0.000049,0.000518
32,6,0.010000,0.000139,0.001115
32,7,0.010000,0.000146,0.001117
32,8,0.100000,0.000629,0.007124
32,9,45.900000,0.114890,2.294993
32,10,0.010000,0.000302,0.001568
32,11,0.100000,0.000699,0.007154
32,12,0.100000,0.000568,0.005225
32,13,40.000000,0.101322,1.999959
32,14,39.600000,0.100988,1.979938
32,15,0.100000,0.001788,0.010183
32,16,55.400000,0.358921,4.136855
32,17,34.900000,0.176951,2.429383
32,18,47.700000,0.190609,2.703553
32,19,34.800000,0.181296,2.453695
32,20,55.600000,0.605029,4.924552
32,21,59.700000,0.543881,4.889937
32,22,54.600000,1.122489,6.721728
32,23,62.600000,1.831106,8.832060
32,24,51.500000,1.680851,8.025023
32,25,56.700000,2.443123,9.845221
32,26,63.800000,2.517143,10.160465
32,27,57.800000,3.762891,11.992910
32,28,53.900000,3.856938,11.909175
32,29,56.700000,4.930436,12.999119
32,30,56.500000,6.388322,14.456580
32,31,54.400000,7.538978,15.400421
32,32,65.400000,9.217480,16.944692
32,33,56.700000,9.964588,17.405192
32,34,62.800000,10.624830,17.592819
32,35,61.500000,13.479612,19.010159
32,36,59.700000,17.173231,19.686891
32,37,58.400000,16.409014,19.740377
32,38,57.400000,19.231742,19.627194
32,39,58.200000,18.540184,19.647868
32,40,55.700000,19.604986,19.967941
32,41,60.500000,19.122670,20.238226
32,42,59.900000,22.079081,20.599806
32,43,64.400000,22.504056,20.389489
32,44,64.300000,23.199094,20.201459
32,45,59.300000,25.137815,20.029133
32,46,62.500000,24.863513,20.429430
32,47,68.400000,28.046698,20.650238
32,48,72.500000,31.234684,20.240615
32,49,62.300000,29.006238,21.187995
32,50,62.200000,29.030068,20.937366
32,51,64.600000,29.454320,21.806711
32,52,71.500000,31.023280,21.048207
32,53,64.600000,32.039186,20.603838
32,54,62.300000,31.724553,21.297641
32,55,65.400000,33.765335,20.358862
32,56,67.400000,32.530435,21.248599
32,57,71.200000,33.291680,21.105710
32,58,69.300000,35.906961,20.705431
32,59,69.200000,33.697310,21.448603
32,60,64.600000,36.008055,21.139330
32,61,68.200000,36.524330,21.471344
32,62,68.300000,36.781943,22.045658
32,63,68.600000,38.697903,21.555020
32,64,70.800000,38.674628,21.934892
32,65,66.300000,38.498378,22.328530
32,66,69.500000,36.746908,23.450581
32,67,71.500000,38.938905,22.490055
32,68,69.200000,39.179430,22.934449
32,69,73.400000,39.953525,23.616604
32,70,70.800000,43.003085,21.986308
32,71,74.300000,40.936503,24.145576
32,72,66.600000,39.828880,24.678613
32,73,72.500000,39.203878,25.226374
32,74,72.400000,42.838200,23.487707
32,75,76.500000,45.031553,23.390339
32,76,72.500000,46.256403,23.731193
32,77,73.600000,44.412408,25.289320
32,78,74.400000,43.524760,26.213865
32,79,76.400000,44.952975,26.356447
32,80,75.400000,47.461605,24.713640
32,81,78.400000,48.569855,25.156082
32,82,78.500000,48.972560,25.621310
32,83,79.300000,49.441802,26.022135
32,84,81.500000,49.900925,26.281530
32,85,81.500000,51.120657,26.556518
32,86,80.400000,52.586825,26.456340
32,87,86.300000,54.597925,25.703305
32,88,86.400000,56.629127,25.114966
32,89,87.400000,55.991927,26.542552
32,90,84.300000,55.503302,26.785294
32,91,86.600000,57.997653,25.489545
32,92,86.400000,59.709050,25.242296
32,93,85.500000,59.323230,26.968123
32,94,87.400000,62.279402,25.378142
32,95,91.200000,63.522880,24.825033
32,96,91.300000,63.930375,25.820944
32,97,89.300000,66.826825,24.387153
32,98,91.500000,67.555350,25.043464
32,99,91.500000,65.815952,28.449905
