run,generation,best_gen_raw,avg_raw,std_dev_raw
24,0,0.000100,0.000000,0.000005
24,1,0.010000,0.000031,0.000505
24,2,0.001000,0.000006,0.000071
24,3,0.001000,0.000004,0.000051
24,4,0.010000,0.000036,0.000507
24,5,0.010000,0.000064,0.000712
24,6,0.010000,0.000094,0.000871
24,7,0.010000,0.000055,0.000523
24,8,0.010000,0.000085,0.000723
24,9,0.100000,0.000358,0.005071
24,10,28.800000,0.072194,1.439991
24,11,44.600000,0.112751,2.229960
24,12,0.010000,0.000381,0.001646
24,13,0.100000,0.002006,0.012266
24,14,42.400000,0.107669,2.119941
24,15,42.800000,0.109014,2.139929
24,16,0.100000,0.003016,0.014920
24,17,41.800000,0.185000,2.598743
24,18,55.800000,0.145153,2.789793
24,19,51.700000,0.404875,4.046548
24,20,60.500000,0.323398,3.831720
24,21,49.000000,0.639535,5.196790
24,22,44.900000,0.732531,5.111250
24,23,57.500000,1.442908,7.741059
24,24,66.500000,0.995622,6.793096
24,25,66.900000,1.093563,6.856224
24,26,60.500000,1.940044,8.538004
24,27,50.500000,1.957941,8.662242
24,28,51.600000,2.708189,9.846312
24,29,58.400000,2.636465,9.687125
24,30,57.500000,4.193720,12.081016
24,31,61.400000,4.516490,13.096370
24,32,59.100000,5.875095,14.385716
24,33,56.500000,6.993337,15.109144
24,34,56.300000,7.457447,15.553726
24,35,58.400000,8.248290,16.269324
24,36,56.600000,10.449845,17.236856
24,37,59.500000,10.909664,17.338466
24,38,58.500000,9.565879,17.085572
24,39,74.400000,10.068713,17.384752
24,40,68.400000,12.279075,18.727390
24,41,57.700000,14.207634,18.971669
24,42,61.500000,13.378734,18.922754
24,43,60.500000,14.049178,18.570975
24,44,63.500000,15.707811,19.601721
24,45,60.400000,15.608154,19.211216
24,46,66.200000,18.216080,20.648916
24,47,61.700000,19.826941,20.671363
24,48,60.600000,21.159326,21.031840
24,49,67.500000,21.926015,21.111493
24,50,65.600000,21.630648,21.495888
24,51,66.300000,22.102710,20.987549
24,52,62.500000,24.511510,20.685500
24,53,61.100000,25.730744,21.106513
24,54,67.300000,25.688640,21.804184
24,55,71.400000,28.315785,21.899352
24,56,71.300000,29.240813,21.763390
24,57,66.600000,31.447235,21.942174
24,58,68.600000,31.958015,21.947394
24,59,74.300000,32.650668,22.696446
24,60,73.200000,35.117090,22.236287
24,61,76.300000,34.756780,23.595164
24,62,73.300000,39.696080,22.026984
24,63,73.400000,40.838278,21.980327
24,64,78.200000,39.985730,23.368887
24,65,78.100000,38.261963,24.747658
24,66,78.500000,42.601330,23.878397
24,67,78.300000,44.018655,23.826703
24,68,74.100000,44.802005,23.752806
24,69,73.100000,45.436478,23.768622
24,70,75.400000,49.880362,21.657470
24,71,74.200000,48.340730,23.768653
24,72,74.200000,50.761325,22.517564
24,73,82.300000,50.060733,25.196878
24,74,81.500000,53.389003,23.082321
24,75,83.100000,55.576303,22.455512
24,76,78.300000,55.959287,22.575716
24,77,80.100000,54.681530,24.734670
24,78,79.300000,55.819227,24.467671
24,79,80.100000,55.754502,24.895003
24,80,79.300000,56.901000,24.882943
24,81,84.300000,58.742503,23.706810
24,82,85.100000,59.006475,25.463243
24,83,89.200000,60.701157,24.448780
24,84,83.300000,61.758875,23.767533
24,85,83.200000,61.873350,24.620800
24,86,85.100000,60.185577,26.675496
24,87,85.100000,62.997028,24.511551
24,88,84.300000,64.279402,23.978702
24,89,84.200000,64.639675,24.551375
24,90,85.100000,64.911650,25.217138
24,91,85.100000,65.599928,25.184505
24,92,85.100000,67.517803,23.718334
24,93,85.100000,65.385427,27.265777
24,94,85.200000,69.094102,23.549043
24,95,86.200000,70.316903,22.579177
24,96,89.200000,68.608900,25.742024
24,97,89.200000,71.146150,24.110366
24,98,89.200000,67.568775,28.980586
24,99,88.300000,71.565950,25.521057
