run,generation,best_gen_raw,avg_raw,std_dev_raw
3,0,0.000100,0.000001,0.000007
3,1,0.001000,0.000003,0.000050
3,2,0.000100,0.000001,0.000007
3,3,0.100000,0.000504,0.007062
3,4,0.010000,0.000035,0.000507
3,5,0.010000,0.000038,0.000509
3,6,0.010000,0.000034,0.000505
3,7,0.010000,0.000074,0.000718
3,8,0.010000,0.000087,0.000724
3,9,0.100000,0.000411,0.005116
3,10,0.100000,0.000372,0.005071
3,11,0.010000,0.000276,0.001490
3,12,0.100000,0.001020,0.008743
3,13,0.100000,0.000477,0.005138
3,14,54.200000,0.251165,3.540294
3,15,46.300000,0.215068,3.019763
3,16,0.100000,0.000975,0.007281
3,17,0.100000,0.002119,0.012279
3,18,24.900000,0.064664,1.244940
3,19,54.200000,0.446851,4.457896
3,20,0.100000,0.004544,0.018409
3,21,55.700000,0.358859,4.167854
3,22,64.500000,0.572285,5.146832
3,23,49.600000,0.443711,4.380800
3,24,61.700000,0.676392,5.515881
3,25,68.700000,1.084874,6.723420
3,26,61.500000,1.413502,7.581732
3,27,56.400000,1.279118,7.649044
3,28,49.600000,1.220007,6.945380
3,29,58.700000,1.191400,7.436513
3,30,59.500000,2.322682,9.929970
3,31,60.900000,2.131314,9.230149
3,32,59.400000,2.999820,11.339297
3,33,57.200000,3.993034,12.589056
3,34,60.600000,4.353764,13.218290
3,35,79.500000,5.734767,15.111654
3,36,64.400000,4.748659,13.247359
3,37,54.700000,5.871429,14.525556
3,38,64.300000,6.852472,16.138247
3,39,67.400000,8.422194,17.474826
3,40,67.400000,8.431351,16.777746
3,41,67.700000,10.947153,18.830063
3,42,73.600000,12.872366,20.013298
3,43,63.200000,15.520336,21.176036
3,44,67.600000,18.258746,22.533784
3,45,73.500000,22.317132,23.640629
3,46,71.600000,25.033253,23.885092
3,47,84.600000,26.383713,24.124544
3,48,75.200000,28.312368,23.954602
3,49,87.300000,32.975681,25.172151
3,50,82.500000,34.525793,24.910036
3,51,89.600000,39.850713,24.040949
3,52,88.400000,38.385380,26.264901
3,53,87.500000,40.544950,25.306431
3,54,89.200000,44.647855,25.014595
3,55,89.200000,46.394680,26.713010
3,56,90.100000,49.441430,26.359111
3,57,94.200000,54.495925,25.220580
3,58,107.400000,55.736003,26.572148
3,59,100.300000,57.699453,27.783001
3,60,99.300000,63.438800,24.626049
3,61,99.300000,65.215578,26.010765
3,62,97.300000,66.415325,27.831615
3,63,105.200000,70.946325,26.028818
3,64,105.300000,70.796900,28.882260
3,65,102.500000,71.378975,29.563319
3,66,104.400000,72.785377,29.313889
3,67,104.400000,75.454102,27.959541
3,68,108.500000,78.659325,26.572752
3,69,108.500000,80.221075,27.706979
3,70,107.400000,84.952028,23.966059
3,71,109.300000,84.055050,28.439373
3,72,108.400000,87.146325,26.536062
3,73,109.400000,86.352100,29.494646
3,74,109.400000,88.049300,29.134311
3,75,113.300000,92.116025,24.546345
3,76,113.400000,91.164050,27.135060
3,77,113.400000,91.368350,29.353532
3,78,113.400000,96.544550,23.391443
3,79,113.400000,94.172800,29.594444
3,80,113.400000,98.863050,23.283055
3,81,113.300000,98.968575,25.971405
3,82,113.400000,101.367125,24.200451
3,83,113.400000,103.498125,21.473463
3,84,113.400000,104.694128,20.223381
3,85,113.400000,105.251325,19.507806
3,86,113.400000,103.568875,23.976005
3,87,113.400000,104.223400,22.846766
3,88,113.400000,106.093100,18.915562
3,89,113.400000,104.219750,24.098697
3,90,113.400000,106.475775,19.740319
3,91,113.300000,108.370325,15.857299
3,92,113.300000,107.317600,21.394299
3,93,113.400000,107.800650,21.567847
3,94,113.400000,109.139125,19.420358
3,95,113.400000,109.142075,20.112243
3,96,113.400000,109.398650,19.408434
3,97,113.400000,108.747075,20.899278
3,98,113.400000,110.433325,16.054397
3,99,113.400000,109.591075,19.387527
