run,generation,best_gen_raw,avg_raw,std_dev_raw
45,0,0.000100,0.000001,0.000009
45,1,0.001000,0.000004,0.000051
45,2,0.001000,0.000004,0.000052
45,3,0.010000,0.000032,0.000505
45,4,0.010000,0.000034,0.000507
45,5,0.010000,0.000057,0.000709
45,6,0.010000,0.000067,0.000714
45,7,0.100000,0.000344,0.005071
45,8,0.010000,0.000133,0.001005
45,9,0.100000,0.000285,0.005001
45,10,0.100000,0.000440,0.005139
45,11,41.500000,0.104476,2.074976
45,12,40.400000,0.102122,2.019963
45,13,0.100000,0.001969,0.012252
45,14,0.100000,0.002196,0.013190
45,15,0.100000,0.003248,0.015691
45,16,0.100000,0.002615,0.013249
45,17,42.700000,0.301647,3.445082
45,18,41.600000,0.297544,3.389340
45,19,63.500000,0.421301,4.816489
45,20,48.700000,0.332789,3.776731
45,21,54.800000,0.459971,4.544568
45,22,51.500000,0.970870,6.142064
45,23,53.700000,0.924614,5.913508
45,24,50.700000,1.391173,7.392766
45,25,56.700000,1.109985,7.024068
45,26,58.900000,2.223970,9.587299
45,27,54.400000,2.800945,10.320240
45,28,55.600000,3.506890,11.259614
45,29,58.600000,4.670673,13.078693
45,30,53.700000,4.652202,12.700613
45,31,61.400000,6.140569,14.750829
45,32,59.700000,7.222275,15.667286
45,33,61.800000,9.351239,17.442643
45,34,61.700000,10.979117,18.397341
45,35,63.600000,13.369056,19.519625
45,36,61.200000,14.404445,20.365394
45,37,66.600000,15.716475,20.733258
45,38,59.700000,17.110762,21.188799
45,39,66.500000,18.073732,21.242679
45,40,64.500000,21.193919,21.067483
45,41,60.500000,20.206496,21.777004
45,42,66.300000,22.317666,22.089079
45,43,69.300000,24.753046,22.354505
45,44,74.500000,24.887846,22.706543
45,45,70.700000,28.511017,21.812789
45,46,68.500000,29.013336,22.468309
45,47,67.800000,31.127275,22.831895
45,48,67.700000,31.716873,22.696171
45,49,68.900000,35.836721,21.781623
45,50,75.600000,36.021415,22.566893
45,51,71.400000,36.211060,22.990626
45,52,76.500000,37.959010,23.328281
45,53,74.300000,39.254685,23.287772
45,54,72.700000,38.705708,24.046148
45,55,81.800000,42.866313,23.129940
45,56,77.600000,43.660003,23.899895
45,57,76.500000,45.104180,23.477503
45,58,76.400000,44.877310,25.006249
45,59,84.300000,47.161803,25.250949
45,60,81.800000,49.429983,25.109346
45,61,80.500000,53.284130,22.561429
45,62,81.800000,52.321155,24.463712
45,63,82.400000,55.440375,22.420594
45,64,80.400000,53.214150,25.286674
45,65,84.600000,53.984228,25.782270
45,66,88.800000,56.364927,24.798164
45,67,83.500000,56.281405,26.003653
45,68,84.700000,57.001975,26.511943
45,69,83.900000,58.165458,26.285655
45,70,86.600000,59.765300,25.841208
45,71,86.600000,59.600905,26.938362
45,72,88.600000,60.965375,26.042045
45,73,88.500000,59.658675,27.606580
45,74,85.600000,63.596427,24.474845
45,75,91.600000,65.456075,23.710133
45,76,90.600000,65.881450,24.906307
45,77,89.700000,68.267100,23.391168
45,78,89.700000,69.786325,23.270715
45,79,89.700000,67.077125,27.242973
45,80,88.700000,68.296075,25.999920
45,81,90.600000,72.114075,22.874379
45,82,89.600000,70.456350,25.813683
45,83,89.600000,70.755102,26.874055
45,84,89.500000,73.448550,23.583062
45,85,89.600000,72.010525,26.650583
45,86,89.600000,74.321900,24.477099
45,87,89.600000,73.165250,26.716801
45,88,89.600000,78.264550,20.226950
45,89,89.600000,74.951575,25.981646
45,90,92.500000,76.426600,24.695530
45,91,89.600000,75.144775,26.683495
45,92,89.600000,75.141327,27.314150
45,93,90.600000,76.932275,25.164686
45,94,93.500000,74.953700,28.223553
45,95,90.600000,76.894100,26.237808
45,96,93.500000,77.696275,26.422228
45,97,90.600000,76.429875,28.069822
45,98,90.600000,76.760350,27.875722
45,99,90.600000,76.739825,28.205801
