run,generation,best_gen_raw,avg_raw,std_dev_raw
50,0,0.000100,0.000000,0.000005
50,1,0.001000,0.000003,0.000050
50,2,0.010000,0.000026,0.000500
50,3,0.001000,0.000003,0.000050
50,4,0.010000,0.000027,0.000500
50,5,0.010000,0.000031,0.000505
50,6,0.001000,0.000005,0.000052
50,7,0.001000,0.000021,0.000132
50,8,0.010000,0.000049,0.000518
50,9,0.100000,0.000306,0.005024
50,10,0.100000,0.000301,0.005024
50,11,0.100000,0.000456,0.005161
50,12,0.100000,0.000368,0.005071
50,13,0.100000,0.000391,0.005094
50,14,0.100000,0.000395,0.005071
50,15,52.600000,0.132337,2.629968
50,16,0.100000,0.000780,0.005388
50,17,0.100000,0.000756,0.005326
50,18,0.100000,0.001366,0.008843
50,19,0.100000,0.001870,0.011256
50,20,45.600000,0.116446,2.279916
50,21,75.500000,0.346346,4.859518
50,22,53.600000,0.367216,4.203732
50,23,0.100000,0.006595,0.022235
50,24,52.900000,0.260098,3.593700
50,25,64.400000,0.939910,7.096293
50,26,54.500000,0.213956,3.055475
50,27,66.600000,0.638843,5.668883
50,28,49.900000,0.359163,4.000526
50,29,67.800000,1.298329,8.190266
50,30,87.500000,2.949243,12.508154
50,31,68.300000,2.576903,11.608528
50,32,71.500000,3.270019,12.806817
50,33,76.700000,4.440374,14.575281
50,34,82.600000,3.827250,13.560802
50,35,70.500000,4.527639,14.884507
50,36,69.500000,4.637747,14.650237
50,37,70.400000,5.559657,15.659466
50,38,72.500000,7.110234,18.051580
50,39,82.300000,7.157864,17.863291
50,40,71.500000,6.929074,17.433819
50,41,83.400000,8.314545,19.095756
50,42,82.400000,10.305603,21.081066
50,43,76.500000,12.870976,23.051569
50,44,74.300000,11.964876,21.391663
50,45,74.700000,13.361895,22.720944
50,46,74.700000,12.504365,22.120232
50,47,75.500000,14.905885,23.846282
50,48,71.600000,13.137553,23.285185
50,49,81.400000,15.283716,25.001983
50,50,80.600000,17.399720,25.552121
50,51,74.400000,16.691405,24.970191
50,52,82.600000,21.662290,27.526626
50,53,79.500000,21.127589,27.073610
50,54,81.300000,25.245834,28.693510
50,55,83.400000,26.559516,29.533341
50,56,80.400000,27.032376,29.435703
50,57,81.300000,27.853196,30.089432
50,58,80.500000,30.978437,30.129384
50,59,82.300000,32.906226,30.865642
50,60,80.500000,34.163299,30.998420
50,61,88.400000,37.569718,31.032516
50,62,89.400000,39.745851,31.711224
50,63,90.400000,42.207899,31.711832
50,64,88.600000,43.626304,31.914802
50,65,87.400000,41.640813,32.651095
50,66,88.400000,44.858243,32.159809
50,67,95.500000,45.969790,33.170372
50,68,90.300000,48.615417,32.798380
50,69,95.400000,50.187736,32.485998
50,70,91.200000,51.339363,33.552494
50,71,94.400000,52.301007,34.088357
50,72,98.300000,57.388177,32.500711
50,73,95.500000,60.353860,32.021990
50,74,100.400000,62.152077,32.018012
50,75,97.500000,61.753882,32.764662
50,76,100.100000,61.110360,34.428783
50,77,100.100000,64.371810,34.169058
50,78,100.400000,67.579252,32.431927
50,79,100.000000,70.468978,32.198406
50,80,100.400000,70.608575,33.539052
50,81,101.100000,73.700577,31.790876
50,82,105.300000,73.565875,33.907932
50,83,101.100000,75.862978,32.971440
50,84,100.500000,76.400902,34.145620
50,85,103.300000,77.453605,33.066412
50,86,103.200000,82.429880,29.396198
50,87,105.100000,84.204800,28.451060
50,88,104.200000,83.058375,30.989272
50,89,105.300000,82.567630,32.605620
50,90,105.300000,84.955778,30.209598
50,91,105.200000,87.010300,28.546203
50,92,107.400000,88.988278,26.971903
50,93,107.400000,88.081050,28.795075
50,94,106.400000,90.913250,24.379337
50,95,105.300000,89.977850,26.879477
50,96,108.200000,93.020050,22.288825
50,97,105.200000,92.668553,23.769066
50,98,104.400000,94.241325,21.393133
50,99,105.400000,94.710325,21.523389
