run,generation,best_gen_raw,avg_raw,std_dev_raw
34,0,0.000010,0.000000,0.000001
34,1,0.000100,0.000001,0.000007
34,2,0.000100,0.000001,0.000005
34,3,0.010000,0.000028,0.000502
34,4,0.001000,0.000008,0.000072
34,5,0.010000,0.000029,0.000502
34,6,0.010000,0.000055,0.000706
34,7,0.010000,0.000046,0.000516
34,8,0.100000,0.000299,0.005024
34,9,0.100000,0.000803,0.008650
34,10,0.010000,0.000055,0.000520
34,11,0.100000,0.000691,0.007154
34,12,0.100000,0.000570,0.007077
34,13,0.100000,0.001033,0.008742
34,14,0.100000,0.000584,0.005225
34,15,0.100000,0.001624,0.011213
34,16,0.100000,0.002220,0.013204
34,17,0.100000,0.002305,0.013209
34,18,0.100000,0.003016,0.015665
34,19,60.600000,0.378159,4.427747
34,20,55.600000,0.360952,4.135154
34,21,50.900000,0.316008,3.693743
34,22,51.700000,0.134290,2.584813
34,23,60.600000,0.832664,6.307686
34,24,57.600000,0.911591,6.521360
34,25,64.500000,1.266521,8.009738
34,26,51.500000,0.411815,4.057976
34,27,63.500000,1.664657,8.947146
34,28,69.700000,1.710527,9.377765
34,29,65.400000,1.452967,8.389495
34,30,64.800000,2.129821,10.019418
34,31,69.800000,1.629285,8.919759
34,32,67.400000,1.849248,9.417374
34,33,61.700000,2.680070,11.234381
34,34,69.600000,2.432836,11.052302
34,35,80.700000,3.415045,12.826037
34,36,73.500000,4.353016,14.298932
34,37,66.700000,3.724225,13.065855
34,38,79.600000,5.389702,15.796465
34,39,69.700000,6.875984,17.507360
34,40,67.700000,6.162571,16.937803
34,41,73.400000,9.663531,20.461741
34,42,77.400000,8.488809,19.535219
34,43,72.500000,9.224349,19.592658
34,44,86.600000,11.528506,21.461106
34,45,77.600000,15.704662,24.431297
34,46,82.600000,20.091429,25.733785
34,47,76.500000,24.504594,26.415386
34,48,82.700000,29.211117,26.949558
34,49,77.600000,30.115301,27.002323
34,50,79.300000,33.549923,26.581970
34,51,89.200000,36.869293,26.268847
34,52,81.400000,37.231388,26.937805
34,53,78.500000,39.904783,26.287714
34,54,88.600000,42.194486,27.035152
34,55,86.700000,40.827444,28.618813
34,56,85.700000,46.985975,26.899908
34,57,86.600000,51.130763,26.170914
34,58,85.600000,52.353003,26.401772
34,59,86.600000,53.288080,27.672999
34,60,87.600000,56.712780,27.042101
34,61,89.600000,58.027555,27.397177
34,62,87.600000,58.944778,28.037683
34,63,87.600000,64.185255,24.420087
34,64,91.600000,60.837655,28.457958
34,65,96.500000,63.660652,27.329987
34,66,91.700000,65.684955,26.683287
34,67,92.600000,67.079752,26.693550
34,68,92.500000,68.158528,26.967922
34,69,96.500000,69.398532,27.053238
34,70,95.600000,71.929875,25.678051
34,71,95.600000,72.010550,27.180207
34,72,96.500000,70.482925,30.663283
34,73,96.600000,73.824402,29.108920
34,74,96.600000,77.847175,26.150000
34,75,96.600000,79.608475,25.896736
34,76,96.600000,79.913705,27.415481
34,77,96.600000,80.030375,28.844324
34,78,96.600000,82.707777,27.495900
34,79,96.600000,85.837825,24.737676
34,80,96.600000,84.111127,28.635352
34,81,96.600000,86.676825,25.395562
34,82,96.700000,87.044675,26.263146
34,83,96.700000,89.204877,23.197122
34,84,96.700000,91.845550,18.312062
34,85,96.700000,90.770552,20.997323
34,86,96.700000,90.617550,21.944356
34,87,96.800000,89.975105,23.334287
34,88,96.700000,89.509325,24.169265
34,89,96.700000,93.007300,17.171315
34,90,96.700000,89.373353,24.596477
34,91,96.800000,92.164300,18.952559
34,92,96.600000,90.380127,22.919228
34,93,96.600000,91.486825,20.542659
34,94,96.600000,90.953100,22.019681
34,95,96.600000,92.736303,17.793054
34,96,96.800000,92.741325,17.800209
34,97,96.800000,90.570825,22.503954
34,98,96.800000,92.030327,19.526845
34,99,96.800000,92.768050,17.797970
