run,generation,best_gen_raw,avg_raw,std_dev_raw
15,0,0.000100,0.000000,0.000005
15,1,0.000100,0.000001,0.000010
15,2,0.001000,0.000004,0.000051
15,3,0.001000,0.000006,0.000071
15,4,0.001000,0.000008,0.000087
15,5,0.001000,0.000012,0.000100
15,6,0.010000,0.000041,0.000512
15,7,0.010000,0.000040,0.000512
15,8,0.001000,0.000017,0.000112
15,9,0.001000,0.000023,0.000140
15,10,0.010000,0.000057,0.000522
15,11,0.100000,0.000496,0.005204
15,12,59.700000,0.149947,2.984974
15,13,0.100000,0.000725,0.007169
15,14,49.700000,0.124520,2.484987
15,15,44.800000,0.112753,2.239974
15,16,0.100000,0.001543,0.010122
15,17,0.100000,0.002375,0.013217
15,18,42.900000,0.203725,2.855194
15,19,0.100000,0.001791,0.010182
15,20,47.300000,0.338037,3.858190
15,21,35.000000,0.091715,1.749879
15,22,57.800000,0.701241,5.745978
15,23,58.000000,0.372817,4.319588
15,24,59.600000,0.729380,5.949436
15,25,65.700000,1.115692,7.779225
15,26,65.400000,1.487057,8.896298
15,27,67.800000,1.623522,9.097410
15,28,68.500000,2.062759,9.932999
15,29,63.500000,2.700436,11.248386
15,30,67.700000,1.891048,9.662561
15,31,67.400000,2.824608,11.157655
15,32,68.600000,3.098188,12.364609
15,33,67.700000,4.988796,15.273487
15,34,69.000000,5.670042,15.655060
15,35,68.700000,6.042502,15.967267
15,36,75.500000,7.047292,17.875484
15,37,66.600000,8.938033,18.855698
15,38,78.800000,11.038683,20.950287
15,39,82.700000,11.131807,21.393633
15,40,73.700000,11.650703,21.527985
15,41,68.000000,13.947091,22.232936
15,42,79.900000,14.212694,22.411490
15,43,74.000000,13.493855,23.024948
15,44,75.000000,14.743410,22.469589
15,45,87.700000,17.186336,24.100139
15,46,81.800000,18.151723,24.922201
15,47,78.700000,19.214987,25.166714
15,48,82.600000,20.982259,26.089821
15,49,80.800000,21.381678,26.596775
15,50,78.500000,24.048950,27.572345
15,51,86.800000,23.917735,27.574662
15,52,81.600000,25.672012,27.861890
15,53,77.800000,26.742840,28.146901
15,54,83.700000,26.527806,27.768524
15,55,84.400000,27.354676,28.206257
15,56,85.600000,30.635214,28.818191
15,57,85.800000,31.437185,28.556022
15,58,86.700000,33.945776,28.966036
15,59,86.600000,35.476626,28.421358
15,60,85.600000,36.052754,28.853352
15,61,79.500000,37.656553,28.298327
15,62,84.500000,37.167358,29.701513
15,63,93.600000,39.368421,29.209395
15,64,86.700000,39.303311,30.087189
15,65,87.600000,41.036339,30.631759
15,66,89.600000,45.894648,29.379059
15,67,98.700000,41.731246,31.660404
15,68,94.400000,44.714016,31.487558
15,69,94.500000,47.897623,31.330729
15,70,97.800000,52.592248,30.582020
15,71,96.600000,52.268021,31.029500
15,72,101.800000,52.834658,31.057447
15,73,100.900000,53.771388,31.872819
15,74,101.800000,54.272467,32.303026
15,75,106.600000,58.116253,30.938390
15,76,97.800000,58.668510,31.885438
15,77,102.600000,57.511393,33.576406
15,78,101.700000,62.577863,32.156021
15,79,101.800000,67.612033,30.415651
15,80,106.400000,66.144538,33.798469
15,81,103.300000,70.846358,31.478918
15,82,106.600000,71.361957,33.833502
15,83,111.600000,72.505237,34.221745
15,84,116.500000,75.745887,33.873685
15,85,116.400000,78.309558,33.556959
15,86,116.500000,77.014130,36.531731
15,87,115.500000,82.078387,33.957663
15,88,116.500000,88.290755,30.158131
15,89,116.500000,90.320202,31.103891
15,90,116.500000,91.642152,32.962127
15,91,116.600000,98.477850,26.890386
15,92,116.600000,99.155025,29.885836
15,93,116.600000,102.155350,29.048548
15,94,116.600000,105.295275,26.997083
15,95,116.600000,109.373000,21.286288
15,96,116.600000,111.329500,19.876041
15,97,116.600000,112.211750,19.882989
15,98,116.600000,113.597750,16.384421
15,99,116.600000,111.808775,22.146163
