run,generation,best_gen_raw,avg_raw,std_dev_raw
35,0,0.000100,0.000002,0.000012
35,1,0.001000,0.000006,0.000053
35,2,0.010000,0.000060,0.000709
35,3,0.100000,0.000294,0.005024
35,4,0.100000,0.000408,0.005116
35,5,0.100000,0.000584,0.007093
35,6,0.010000,0.000085,0.000723
35,7,0.010000,0.000115,0.000877
35,8,0.100000,0.001016,0.008743
35,9,0.100000,0.000484,0.005160
35,10,0.100000,0.000452,0.005116
35,11,40.800000,0.102954,2.039971
35,12,0.100000,0.001156,0.008772
35,13,0.100000,0.000699,0.005307
35,14,44.900000,0.219052,3.070136
35,15,0.100000,0.003246,0.015691
35,16,36.900000,0.095958,1.844887
35,17,56.900000,0.356958,4.152315
35,18,45.300000,0.318694,3.622711
35,19,54.400000,0.450398,4.496822
35,20,63.200000,0.395271,4.555395
35,21,46.700000,0.322784,3.651727
35,22,55.600000,0.532960,4.765229
35,23,62.700000,0.704854,5.800123
35,24,51.900000,0.369314,4.138698
35,25,58.700000,2.118893,9.886057
35,26,55.500000,2.015067,9.326938
35,27,59.700000,1.769734,9.077310
35,28,65.800000,2.688639,11.447613
35,29,65.800000,2.876783,11.539548
35,30,67.000000,2.748135,11.215298
35,31,70.200000,5.767188,15.850308
35,32,64.900000,4.235370,13.280683
35,33,75.700000,4.872264,14.550948
35,34,68.500000,5.359489,14.818590
35,35,64.900000,5.949698,15.897198
35,36,67.700000,8.267775,17.973665
35,37,70.700000,8.489188,18.453040
35,38,73.800000,10.347020,20.036194
35,39,73.500000,12.479530,21.663004
35,40,70.800000,14.110364,22.931787
35,41,65.700000,14.364658,22.252318
35,42,71.700000,14.575255,22.731159
35,43,71.000000,16.058478,24.277205
35,44,76.500000,18.530242,24.483345
35,45,73.700000,18.076461,24.129215
35,46,80.500000,21.177347,25.422826
35,47,75.000000,21.794789,25.822446
35,48,77.400000,23.971173,26.770449
35,49,81.400000,26.572436,27.282035
35,50,79.600000,27.597031,27.640025
35,51,77.700000,30.230944,27.668941
35,52,85.500000,32.921171,27.777448
35,53,74.500000,35.779268,27.976238
35,54,77.700000,37.710243,28.200519
35,55,80.500000,39.662358,29.406920
35,56,84.700000,43.442680,28.280986
35,57,85.500000,46.819750,27.890251
35,58,85.600000,48.556175,27.874583
35,59,86.300000,50.556505,28.592614
35,60,87.500000,53.591625,27.141554
35,61,86.400000,55.065303,27.306142
35,62,91.600000,56.072450,27.683170
35,63,90.800000,61.845603,24.106999
35,64,89.500000,62.396677,25.465372
35,65,87.400000,65.287650,24.248501
35,66,90.500000,67.023075,24.507711
35,67,91.200000,70.649550,20.434852
35,68,91.600000,70.286850,23.036342
35,69,92.400000,72.654600,20.983747
35,70,92.400000,74.947575,18.774634
35,71,92.400000,73.950650,22.686843
35,72,93.500000,76.914050,19.585315
35,73,92.700000,77.804675,19.821489
35,74,93.500000,74.575127,25.925228
35,75,93.500000,78.692125,20.904439
35,76,93.500000,80.483025,21.677406
35,77,93.500000,81.785825,21.484116
35,78,93.600000,83.365975,20.005575
35,79,93.600000,82.377403,23.730600
35,80,93.600000,79.942502,27.968510
35,81,93.600000,81.447725,26.631559
35,82,93.500000,84.299850,23.831834
35,83,93.600000,87.228275,18.693754
35,84,93.500000,86.079300,21.959790
35,85,93.500000,82.929850,27.408785
35,86,93.600000,87.158050,20.719254
35,87,93.600000,88.147325,19.333018
35,88,93.600000,86.569650,22.507112
35,89,93.600000,87.364575,20.804011
35,90,93.600000,88.163300,19.843933
35,91,93.600000,89.321253,17.198775
35,92,93.600000,89.111100,17.214644
35,93,93.600000,87.770625,20.803877
35,94,93.600000,89.100125,18.335565
35,95,93.600000,90.434775,15.329415
35,96,93.600000,89.876325,17.180577
35,97,93.600000,88.651350,19.396073
35,98,93.600000,89.625325,17.784766
35,99,93.600000,89.249300,18.357895
