run,generation,best_gen_raw,avg_raw,std_dev_raw
40,0,0.001000,0.000006,0.000071
40,1,0.010000,0.000031,0.000505
40,2,0.001000,0.000013,0.000100
40,3,0.010000,0.000042,0.000512
40,4,0.010000,0.000040,0.000509
40,5,0.100000,0.000276,0.005001
40,6,0.100000,0.000308,0.005025
40,7,0.010000,0.000084,0.000723
40,8,0.100000,0.000472,0.005161
40,9,0.100000,0.000422,0.005116
40,10,0.100000,0.000708,0.007154
40,11,0.100000,0.000741,0.007168
40,12,0.100000,0.000752,0.007168
40,13,0.100000,0.000760,0.007167
40,14,40.000000,0.101161,1.999961
40,15,0.100000,0.002120,0.012297
40,16,37.700000,0.095893,1.884945
40,17,42.100000,0.194549,2.727550
40,18,47.100000,0.233054,3.249363
40,19,57.100000,0.713837,5.470676
40,20,50.800000,0.436280,4.336654
40,21,50.400000,0.797292,5.627131
40,22,36.100000,0.173975,2.340336
40,23,49.200000,0.613671,4.940932
40,24,54.000000,1.585160,8.332977
40,25,56.000000,1.350986,7.409528
40,26,53.400000,2.630187,10.056605
40,27,58.600000,1.658425,8.149630
40,28,65.200000,1.764999,8.495022
40,29,50.600000,2.705079,10.188153
40,30,50.700000,2.735799,9.916528
40,31,52.700000,4.734920,12.997943
40,32,51.900000,5.444839,13.720463
40,33,55.800000,7.971085,16.114333
40,34,63.600000,6.568708,14.935026
40,35,53.700000,7.364347,15.303297
40,36,58.900000,8.282220,16.056705
40,37,59.300000,10.434077,17.011300
40,38,58.900000,12.599762,18.242661
40,39,57.500000,13.663817,19.074425
40,40,57.500000,14.524623,19.318707
40,41,55.800000,16.407841,19.957110
40,42,62.200000,18.003926,20.150151
40,43,59.500000,20.918576,20.421473
40,44,62.700000,23.910043,20.695294
40,45,61.400000,24.586790,20.592216
40,46,64.300000,24.422588,20.820018
40,47,64.300000,28.027838,20.897295
40,48,60.800000,29.709033,20.923218
40,49,62.800000,30.474353,21.163573
40,50,64.700000,32.018681,20.917688
40,51,70.500000,34.178305,20.987818
40,52,68.900000,37.870408,20.420992
40,53,68.600000,38.664333,20.515890
40,54,72.500000,37.924605,22.292947
40,55,73.600000,39.253178,21.517504
40,56,73.500000,37.051188,23.174278
40,57,72.300000,39.646178,22.385997
40,58,74.900000,43.108475,21.537737
40,59,76.500000,42.233530,23.629966
40,60,77.300000,44.692408,22.658395
40,61,76.600000,47.083478,22.244283
40,62,79.400000,49.939250,21.272176
40,63,78.200000,50.779727,22.144221
40,64,80.600000,52.287303,21.565449
40,65,81.600000,54.019800,21.141987
40,66,81.700000,55.482377,21.945870
40,67,78.600000,56.942875,21.592661
40,68,81.500000,59.789350,19.930633
40,69,82.700000,61.080625,20.188963
40,70,82.400000,60.444650,22.278907
40,71,82.700000,61.834350,22.050991
40,72,84.300000,64.534525,19.018418
40,73,87.400000,67.963802,16.230161
40,74,87.600000,68.272275,17.837644
40,75,87.400000,69.465050,18.065296
40,76,87.400000,72.225750,14.783707
40,77,88.400000,72.513025,17.109991
40,78,88.400000,73.739750,16.505397
40,79,88.500000,75.586775,17.661153
40,80,88.500000,76.221750,19.880876
40,81,88.500000,80.830025,12.366367
40,82,88.500000,82.013750,11.046590
40,83,89.400000,81.850000,15.989528
40,84,89.400000,82.545500,16.008226
40,85,88.500000,84.243500,13.072756
40,86,89.400000,84.856000,12.378711
40,87,89.400000,85.557250,11.615008
40,88,89.500000,85.146775,13.146052
40,89,89.500000,85.191025,14.465962
40,90,89.500000,86.937275,7.921108
40,91,89.500000,85.777775,13.248496
40,92,89.500000,86.305250,12.484579
40,93,89.500000,85.841000,13.924250
40,94,89.500000,86.879250,11.725265
40,95,89.500000,86.319750,13.946115
40,96,89.500000,87.547250,10.938186
40,97,89.500000,86.557275,14.648329
40,98,89.500000,86.511750,14.692802
40,99,89.500000,87.104750,12.648752
