run,generation,best_gen_raw,avg_raw,std_dev_raw
18,0,0.001000,0.000008,0.000072
18,1,0.010000,0.000055,0.000708
18,2,0.100000,0.000267,0.005000
18,3,0.010000,0.000031,0.000502
18,4,0.100000,0.000353,0.005071
18,5,0.010000,0.000082,0.000721
18,6,0.010000,0.000074,0.000717
18,7,0.100000,0.000695,0.007154
18,8,0.010000,0.000202,0.001227
18,9,0.010000,0.000276,0.001490
18,10,0.010000,0.000146,0.001009
18,11,51.000000,0.129432,2.549933
18,12,0.100000,0.002021,0.012273
18,13,58.700000,0.149262,2.934908
18,14,0.100000,0.001499,0.008905
18,15,45.600000,0.117234,2.279892
18,16,46.900000,0.121841,2.344842
18,17,49.600000,0.428210,4.247328
18,18,50.900000,0.459440,4.126360
18,19,50.700000,0.579676,4.766909
18,20,53.100000,0.600035,4.582209
18,21,64.700000,1.212437,7.409995
18,22,46.700000,0.937909,6.120703
18,23,53.000000,0.706020,5.289883
18,24,51.800000,0.812494,5.692617
18,25,60.800000,1.085292,6.573724
18,26,58.600000,1.073829,6.745089
18,27,57.500000,2.030336,9.224293
18,28,61.000000,2.183757,9.434106
18,29,54.700000,2.128401,9.554044
18,30,58.800000,2.432173,10.165521
18,31,59.500000,2.787809,10.555204
18,32,55.900000,3.045664,10.918292
18,33,55.500000,2.987653,10.293202
18,34,54.500000,3.815950,11.785947
18,35,57.500000,5.072741,14.104432
18,36,57.000000,4.119188,12.558642
18,37,59.600000,4.321767,12.589135
18,38,57.600000,4.832307,13.243486
18,39,57.800000,6.390594,14.854408
18,40,54.700000,8.091293,16.546036
18,41,61.900000,8.146379,16.887888
18,42,57.100000,7.912547,16.188681
18,43,57.300000,8.047317,16.296791
18,44,63.700000,9.569041,17.943770
18,45,59.900000,10.219456,18.042083
18,46,60.800000,12.844546,19.915127
18,47,67.000000,12.654224,19.828030
18,48,67.700000,15.089839,20.691459
18,49,65.800000,14.667547,20.525612
18,50,72.600000,18.538046,21.732615
18,51,65.200000,19.823438,21.884053
18,52,69.600000,21.331621,22.503231
18,53,62.800000,21.011026,22.608755
18,54,70.800000,23.064951,23.655472
18,55,69.800000,27.210333,23.400395
18,56,76.600000,26.592321,24.570109
18,57,77.800000,28.769018,24.532105
18,58,70.900000,31.338773,24.423460
18,59,74.400000,32.986803,24.863976
18,60,70.400000,33.387588,25.300943
18,61,77.500000,36.089401,25.351886
18,62,75.100000,40.023230,24.386082
18,63,80.700000,38.642928,26.716979
18,64,76.600000,40.631428,25.837295
18,65,77.600000,42.973475,25.799180
18,66,80.700000,44.061488,26.156563
18,67,85.600000,46.103950,26.297705
18,68,80.900000,47.892777,26.876834
18,69,82.600000,49.368502,26.095341
18,70,84.000000,48.953125,28.553685
18,71,83.700000,50.817480,28.053264
18,72,85.600000,51.402952,28.035486
18,73,88.700000,49.555755,30.165495
18,74,86.600000,52.869733,29.301639
18,75,86.800000,56.049452,28.012682
18,76,89.500000,59.548102,26.384146
18,77,87.700000,61.358075,25.890670
18,78,87.400000,59.320075,28.772725
18,79,87.600000,61.886553,27.642385
18,80,92.600000,66.771252,25.013160
18,81,91.700000,68.434150,24.392991
18,82,91.600000,68.184277,25.753226
18,83,91.600000,71.658525,23.771249
18,84,92.600000,72.271200,25.190048
18,85,92.700000,73.234075,24.238965
18,86,92.500000,74.593325,23.866699
18,87,92.600000,76.222325,23.251496
18,88,93.500000,75.628402,25.168079
18,89,92.600000,76.634025,24.727238
18,90,93.500000,78.523800,22.670517
18,91,96.500000,80.141800,20.986376
18,92,93.600000,80.789000,20.223188
18,93,93.600000,80.864350,20.756021
18,94,93.600000,81.049800,22.033846
18,95,93.600000,80.628227,23.190550
18,96,93.600000,84.042575,17.424785
18,97,96.600000,84.575350,17.565867
18,98,95.600000,83.538125,21.299772
18,99,96.500000,85.847325,17.785953
