run,generation,best_gen_raw,avg_raw,std_dev_raw
44,0,0.000100,0.000002,0.000012
44,1,0.001000,0.000009,0.000072
44,2,0.010000,0.000048,0.000516
44,3,0.010000,0.000087,0.000867
44,4,0.100000,0.000268,0.005000
44,5,0.010000,0.000099,0.000872
44,6,0.100000,0.000365,0.005071
44,7,0.100000,0.000853,0.008674
44,8,0.100000,0.000447,0.005138
44,9,0.100000,0.001691,0.012199
44,10,0.100000,0.000650,0.005288
44,11,0.100000,0.001167,0.008771
44,12,43.300000,0.110039,2.164934
44,13,0.100000,0.002542,0.013252
44,14,34.000000,0.087898,1.699920
44,15,0.100000,0.003528,0.016420
44,16,41.000000,0.276352,3.165246
44,17,61.700000,0.473813,4.791140
44,18,0.100000,0.004222,0.017127
44,19,42.200000,0.460963,4.058618
44,20,47.100000,0.401063,3.968430
44,21,40.900000,0.110512,2.044738
44,22,50.800000,0.720364,5.465524
44,23,52.900000,0.867907,6.098515
44,24,48.800000,0.754819,5.286960
44,25,52.100000,1.403136,7.473819
44,26,51.100000,0.966340,6.102893
44,27,58.500000,2.443500,9.789069
44,28,61.800000,1.491721,7.701192
44,29,58.400000,2.937934,10.539910
44,30,61.800000,3.392707,11.058226
44,31,47.500000,3.295984,10.637990
44,32,58.100000,4.336408,12.339617
44,33,56.200000,5.222052,13.514856
44,34,61.800000,5.477154,13.260497
44,35,56.900000,7.989141,15.728883
44,36,60.900000,11.392073,17.850122
44,37,56.700000,10.635063,17.338090
44,38,57.900000,14.485298,19.086424
44,39,64.600000,15.491156,19.442130
44,40,55.800000,18.376794,19.782599
44,41,59.900000,21.382873,19.907988
44,42,64.600000,21.311798,20.509715
44,43,62.700000,22.612299,20.082174
44,44,63.800000,23.261956,21.006168
44,45,69.400000,25.887676,20.669929
44,46,60.900000,25.982191,20.875358
44,47,65.900000,29.503435,20.474406
44,48,67.500000,30.209883,20.545431
44,49,69.600000,30.182785,21.002111
44,50,70.000000,33.831213,20.646674
44,51,67.700000,36.147153,20.263755
44,52,67.700000,37.379283,20.646702
44,53,70.800000,40.544808,19.926394
44,54,72.900000,43.683328,18.684503
44,55,71.700000,44.848400,19.353283
44,56,74.800000,45.026478,20.281306
44,57,73.800000,46.294575,20.433505
44,58,75.900000,46.524677,21.044634
44,59,77.000000,49.624678,18.982243
44,60,78.700000,50.650925,20.668738
44,61,87.600000,52.621627,20.117648
44,62,78.500000,56.330353,16.760313
44,63,85.500000,54.303625,21.646420
44,64,78.800000,54.793250,22.274104
44,65,88.200000,57.049830,20.818891
44,66,79.600000,58.162303,21.881848
44,67,86.600000,59.096377,22.113316
44,68,84.600000,59.187825,23.014944
44,69,91.600000,61.739075,20.298823
44,70,85.700000,59.797600,24.496005
44,71,84.700000,61.157600,22.482610
44,72,85.300000,59.672975,25.220323
44,73,86.400000,61.553325,24.703055
44,74,88.500000,63.829300,22.301671
44,75,90.200000,64.889250,21.837757
44,76,87.600000,64.031775,22.881339
44,77,88.200000,61.810802,25.522878
44,78,86.300000,64.402575,23.551036
44,79,86.800000,65.024800,23.798527
44,80,89.600000,67.431025,21.293843
44,81,87.800000,69.190525,19.829371
44,82,89.500000,67.682775,22.698214
44,83,91.400000,69.973800,20.842770
44,84,89.500000,68.685300,23.421198
44,85,88.800000,69.066300,24.437038
44,86,90.600000,70.565275,24.547729
44,87,89.500000,73.585525,22.411815
44,88,89.600000,76.030775,20.670251
44,89,91.400000,77.008500,21.595339
44,90,91.400000,80.575250,15.944613
44,91,91.400000,81.487025,16.460318
44,92,91.500000,82.935025,14.202957
44,93,91.500000,82.628825,15.498423
44,94,91.500000,83.303025,14.332212
44,95,91.500000,83.413275,15.065685
44,96,91.500000,84.283775,14.463606
44,97,91.500000,85.947250,11.908229
44,98,91.500000,86.675275,12.731176
44,99,91.500000,87.540500,11.258091
