run,generation,best_gen_raw,avg_raw,std_dev_raw
6,0,0.001000,0.000004,0.000051
6,1,0.010000,0.000034,0.000507
6,2,0.010000,0.000036,0.000507
6,3,0.010000,0.000057,0.000709
6,4,0.001000,0.000011,0.000088
6,5,0.010000,0.000066,0.000712
6,6,0.010000,0.000064,0.000711
6,7,0.100000,0.000401,0.005116
6,8,0.100000,0.000380,0.005094
6,9,0.010000,0.000103,0.000872
6,10,0.010000,0.000103,0.000731
6,11,0.100000,0.000686,0.007154
6,12,0.100000,0.000472,0.005160
6,13,0.100000,0.000535,0.005182
6,14,0.100000,0.001341,0.010052
6,15,0.100000,0.001354,0.010062
6,16,0.100000,0.001591,0.010117
6,17,0.100000,0.002296,0.013219
6,18,38.900000,0.099648,1.944925
6,19,68.700000,0.274805,3.960256
6,20,64.700000,0.415712,4.790720
6,21,58.600000,0.360473,4.213291
6,22,56.400000,0.278465,3.857729
6,23,44.900000,0.466927,4.183450
6,24,58.600000,0.613844,5.458424
6,25,57.700000,0.684625,5.531471
6,26,63.200000,0.948955,6.720852
6,27,62.900000,1.106358,7.016004
6,28,60.500000,1.698999,8.632722
6,29,50.800000,1.040470,6.469475
6,30,64.500000,4.212390,13.778733
6,31,76.300000,2.964058,11.650816
6,32,74.900000,4.248744,13.933522
6,33,68.600000,4.592218,14.300312
6,34,69.500000,4.505382,14.487835
6,35,62.700000,4.384820,14.128853
6,36,69.600000,6.026556,16.200185
6,37,67.500000,8.060877,18.227012
6,38,68.600000,6.642485,16.418837
6,39,68.600000,8.581783,18.874950
6,40,68.500000,7.752063,17.895300
6,41,65.600000,8.689858,19.012744
6,42,69.900000,11.379376,20.970009
6,43,78.500000,12.314586,21.689092
6,44,69.500000,14.599832,22.977569
6,45,74.400000,15.210108,23.535261
6,46,74.500000,15.855961,22.983754
6,47,67.800000,16.612088,24.125623
6,48,73.500000,16.933750,24.257326
6,49,68.600000,15.904297,23.502779
6,50,71.700000,19.496946,25.208931
6,51,73.100000,18.570441,24.982426
6,52,76.600000,19.127006,25.424333
6,53,68.300000,18.065989,25.044987
6,54,72.600000,20.295941,26.132246
6,55,79.600000,21.067704,26.209892
6,56,77.800000,25.058253,27.044119
6,57,75.500000,25.210124,27.355669
6,58,76.400000,29.457978,27.950784
6,59,81.300000,32.043923,28.568983
6,60,80.300000,32.422243,28.563305
6,61,78.400000,34.299778,28.841271
6,62,75.500000,35.533713,28.934980
6,63,83.500000,36.840713,29.222785
6,64,81.400000,40.100705,29.403006
6,65,91.200000,44.397510,28.881209
6,66,83.400000,48.123650,27.864965
6,67,87.400000,49.639383,28.415893
6,68,88.300000,51.344675,27.951572
6,69,86.500000,54.520205,26.915693
6,70,89.400000,55.784002,28.178240
6,71,90.300000,60.028000,26.533928
6,72,89.300000,62.875100,25.909155
6,73,93.400000,66.134925,25.053485
6,74,93.500000,66.060375,27.880340
6,75,91.500000,68.634127,27.330462
6,76,91.500000,72.605852,24.086992
6,77,93.400000,73.234900,24.661480
6,78,93.600000,76.901325,20.978946
6,79,94.500000,79.324575,19.298857
6,80,94.500000,77.828078,24.106913
6,81,93.500000,79.931600,21.445183
6,82,94.400000,80.215575,22.346040
6,83,94.400000,81.501000,21.784515
6,84,93.400000,81.644025,23.101898
6,85,93.500000,85.002075,18.788115
6,86,94.400000,85.474075,20.844637
6,87,94.400000,86.826900,20.110844
6,88,94.400000,89.958050,14.571756
6,89,94.400000,89.269775,17.146662
6,90,93.500000,89.601300,17.177002
6,91,94.400000,90.246025,15.297210
6,92,94.400000,89.788050,16.016319
6,93,94.400000,88.306600,20.328214
6,94,94.400000,88.589175,19.867883
6,95,94.500000,89.543078,17.756917
6,96,94.500000,89.517850,17.800890
6,97,94.500000,89.602325,17.773285
6,98,94.500000,90.533325,15.359227
6,99,94.500000,89.800600,17.203444
