run,generation,best_gen_raw,avg_raw,std_dev_raw
15,0,0.001000,0.000004,0.000051
15,1,0.010000,0.000036,0.000507
15,2,0.001000,0.000011,0.000088
15,3,0.100000,0.000295,0.005024
15,4,0.001000,0.000024,0.000132
15,5,0.100000,0.000324,0.005047
15,6,0.100000,0.000333,0.005048
15,7,0.100000,0.000431,0.005138
15,8,0.010000,0.000118,0.000878
15,9,0.100000,0.000611,0.007093
15,10,0.010000,0.000248,0.001324
15,11,0.100000,0.000798,0.007197
15,12,0.100000,0.000697,0.007122
15,13,0.100000,0.001892,0.012242
15,14,0.100000,0.001074,0.007320
15,15,46.100000,0.117336,2.304928
15,16,50.400000,0.129165,2.519886
15,17,39.900000,0.251307,2.877077
15,18,49.900000,0.330572,3.783364
15,19,48.900000,0.180839,2.654251
15,20,55.400000,0.355182,4.047427
15,21,44.100000,0.406958,3.659680
15,22,57.400000,0.946403,6.296666
15,23,51.700000,0.389516,3.835812
15,24,43.800000,0.785802,5.218282
15,25,54.500000,1.598999,8.163236
15,26,54.500000,1.796891,8.589780
15,27,55.600000,2.849315,10.374587
15,28,52.000000,2.379323,9.545334
15,29,55.700000,3.295804,11.039342
15,30,59.100000,4.312650,12.680264
15,31,55.000000,5.311448,13.781437
15,32,64.100000,5.479997,14.061951
15,33,67.600000,8.128275,16.888325
15,34,66.900000,10.058416,18.021127
15,35,62.600000,8.409565,17.193392
15,36,63.900000,10.186456,18.386420
15,37,63.700000,12.441807,19.581419
15,38,60.700000,13.443195,20.088996
15,39,66.600000,15.222147,20.442455
15,40,62.700000,15.793921,20.939699
15,41,77.300000,15.604924,20.966149
15,42,67.800000,18.723620,21.962982
15,43,66.500000,21.014094,22.369360
15,44,66.600000,20.024696,22.318956
15,45,68.500000,22.285844,22.041799
15,46,68.700000,21.977664,22.304938
15,47,72.600000,22.015939,22.661988
15,48,65.900000,24.613606,23.075685
15,49,70.600000,26.262862,22.940925
15,50,66.500000,27.525643,22.777406
15,51,64.700000,28.335293,23.110292
15,52,67.300000,29.379509,23.547203
15,53,69.600000,31.908813,23.336551
15,54,68.500000,35.193788,22.691133
15,55,69.200000,35.823858,23.085033
15,56,74.600000,36.490033,22.582049
15,57,71.700000,38.993768,23.145177
15,58,72.700000,41.827405,22.187980
15,59,73.400000,43.116588,22.624092
15,60,76.500000,45.320260,22.276315
15,61,75.600000,48.211305,21.316628
15,62,80.600000,47.597128,23.867436
15,63,78.700000,50.536375,22.800246
15,64,78.700000,48.745808,24.860774
15,65,81.800000,53.185178,22.722321
15,66,81.700000,54.071175,22.776867
15,67,83.800000,53.858700,24.422630
15,68,88.400000,57.720425,22.289996
15,69,87.400000,59.285578,22.760276
15,70,84.700000,59.207900,24.047155
15,71,84.800000,60.162500,24.300289
15,72,88.500000,65.175000,19.956428
15,73,89.800000,66.854852,20.542060
15,74,89.400000,66.318575,23.741699
15,75,88.500000,66.658550,23.885994
15,76,88.500000,67.991925,23.958944
15,77,91.400000,68.940325,23.646667
15,78,90.600000,71.835025,20.347794
15,79,90.800000,70.480050,24.916952
15,80,91.400000,72.635550,22.986403
15,81,90.700000,73.001875,23.391350
15,82,91.500000,70.827175,26.574751
15,83,92.500000,74.005050,23.446440
15,84,93.700000,71.546650,27.540209
15,85,95.500000,71.038400,28.608948
15,86,96.600000,74.917627,26.179842
15,87,96.600000,76.654650,25.387300
15,88,96.500000,74.790325,28.742773
15,89,94.700000,75.682757,29.083721
15,90,96.700000,80.403800,25.005154
15,91,96.600000,82.319777,24.269291
15,92,94.700000,85.898050,19.038663
15,93,94.700000,83.848850,24.504798
15,94,94.700000,86.312050,21.041581
15,95,94.700000,88.705550,17.109399
15,96,94.700000,89.808800,15.307558
15,97,94.700000,89.331275,17.200916
15,98,94.700000,89.266750,18.323318
15,99,94.700000,89.184325,18.367532
