run,generation,best_gen_raw,avg_raw,std_dev_raw
39,0,0.001000,0.000003,0.000050
39,1,0.001000,0.000009,0.000087
39,2,0.010000,0.000055,0.000708
39,3,0.010000,0.000091,0.000870
39,4,0.010000,0.000093,0.000870
39,5,0.010000,0.000069,0.000714
39,6,0.010000,0.000069,0.000714
39,7,0.010000,0.000143,0.001010
39,8,0.010000,0.000170,0.001123
39,9,0.100000,0.000467,0.005161
39,10,47.700000,0.119591,2.384983
39,11,0.100000,0.000973,0.007297
39,12,40.800000,0.103091,2.039964
39,13,46.700000,0.117891,2.334959
39,14,0.100000,0.001488,0.010094
39,15,0.100000,0.002484,0.013243
39,16,50.900000,0.128895,2.544938
39,17,0.100000,0.002908,0.014908
39,18,45.500000,0.269480,3.124740
39,19,0.100000,0.004364,0.017781
39,20,41.100000,0.190400,2.622524
39,21,51.500000,0.423544,4.195190
39,22,44.800000,0.314231,3.545642
39,23,55.300000,0.830230,5.625897
39,24,45.000000,0.830788,5.478526
39,25,48.700000,1.000918,6.258897
39,26,52.800000,1.209873,6.961034
39,27,50.900000,1.293535,6.833050
39,28,50.900000,2.778834,10.397750
39,29,58.500000,2.980203,10.734830
39,30,62.400000,3.137563,11.470089
39,31,53.900000,2.456790,9.429615
39,32,63.500000,3.806734,11.938660
39,33,58.600000,3.490864,11.646350
39,34,57.700000,6.742180,15.227230
39,35,60.200000,7.234743,15.974576
39,36,63.500000,8.388591,16.706316
39,37,54.600000,8.967812,16.615592
39,38,67.600000,11.636281,18.890637
39,39,61.600000,12.823608,19.094768
39,40,66.900000,14.837934,19.715331
39,41,62.900000,15.289297,20.312281
39,42,63.800000,16.450716,20.660684
39,43,66.800000,18.952749,21.016129
39,44,62.700000,22.303238,21.286918
39,45,58.700000,22.683556,21.668652
39,46,63.800000,26.130993,22.134267
39,47,68.000000,25.453993,23.084470
39,48,67.700000,26.065593,23.320649
39,49,65.700000,26.888501,23.448755
39,50,70.800000,27.933266,23.378287
39,51,67.900000,32.418113,22.908772
39,52,67.900000,33.071630,22.989956
39,53,68.700000,31.822900,24.129013
39,54,69.000000,33.198016,24.400354
39,55,76.600000,36.373133,23.376839
39,56,72.700000,39.114333,22.800590
39,57,76.500000,42.238783,22.670072
39,58,78.900000,43.231025,23.814329
39,59,75.700000,42.376075,24.881781
39,60,79.500000,44.820855,24.327116
39,61,83.700000,48.357877,23.543461
39,62,82.800000,50.406875,23.444577
39,63,82.600000,49.674125,24.115843
39,64,80.700000,50.304500,25.292884
39,65,82.900000,54.725577,23.587567
39,66,84.600000,56.580600,22.632635
39,67,87.500000,57.901575,23.767568
39,68,84.500000,60.030525,22.941005
39,69,89.600000,59.618300,25.041509
39,70,88.500000,58.861300,26.752301
39,71,88.700000,64.342575,22.210710
39,72,89.600000,65.721775,21.601422
39,73,93.700000,67.835825,20.539444
39,74,92.500000,67.773525,22.002019
39,75,89.500000,69.346600,21.776577
39,76,90.600000,69.540550,23.448116
39,77,92.500000,70.965825,22.811415
39,78,93.700000,74.730050,18.610776
39,79,94.400000,72.892800,22.439258
39,80,94.600000,72.789550,24.067417
39,81,93.500000,74.811825,22.484987
39,82,93.600000,76.463100,20.648823
39,83,93.600000,74.305250,25.505108
39,84,93.600000,74.214900,26.131986
39,85,94.500000,76.931775,23.148484
39,86,94.500000,75.101550,26.823097
39,87,94.600000,76.789550,24.602670
39,88,94.600000,77.260100,25.080472
39,89,94.500000,76.062077,27.735690
39,90,94.600000,79.026502,23.741657
39,91,94.600000,80.598875,22.087419
39,92,95.500000,79.314777,24.871435
39,93,95.500000,80.043050,24.724610
39,94,95.500000,80.654625,24.196943
39,95,95.500000,80.722850,24.564359
39,96,95.600000,83.560050,20.099683
39,97,96.300000,81.947502,23.701723
39,98,96.300000,83.408550,21.907328
39,99,96.300000,83.882600,22.109748
