run,generation,best_gen_raw,avg_raw,std_dev_raw
46,0,0.010000,0.000032,0.000505
46,1,0.001000,0.000012,0.000100
46,2,0.010000,0.000061,0.000711
46,3,0.010000,0.000039,0.000509
46,4,0.010000,0.000054,0.000520
46,5,0.010000,0.000079,0.000720
46,6,0.010000,0.000057,0.000520
46,7,0.010000,0.000142,0.001009
46,8,0.100000,0.000349,0.005048
46,9,0.010000,0.000188,0.001129
46,10,0.010000,0.000211,0.001229
46,11,0.010000,0.000235,0.001321
46,12,0.100000,0.000903,0.007255
46,13,0.100000,0.000950,0.007267
46,14,45.800000,0.115707,2.289951
46,15,38.900000,0.178078,2.502699
46,16,48.400000,0.124898,2.419870
46,17,46.400000,0.217412,3.039628
46,18,50.900000,0.375689,4.289334
46,19,41.100000,0.107523,2.054849
46,20,60.500000,0.266511,3.718009
46,21,50.500000,0.711818,5.748351
46,22,64.300000,1.095713,7.698521
46,23,64.400000,0.907859,6.858402
46,24,51.800000,0.902734,6.292681
46,25,51.700000,0.781425,5.474101
46,26,57.500000,0.822454,6.136036
46,27,60.700000,1.838960,9.090413
46,28,51.800000,1.866661,8.671481
46,29,67.000000,2.727344,10.926579
46,30,61.500000,2.930028,10.799073
46,31,64.400000,2.072418,9.632516
46,32,64.400000,4.340606,13.432465
46,33,64.400000,4.365617,13.609784
46,34,60.500000,4.617051,13.856835
46,35,61.500000,3.704330,12.597568
46,36,59.600000,3.824335,12.104076
46,37,65.700000,6.465120,15.981244
46,38,66.000000,6.924007,16.803988
46,39,76.800000,9.103421,18.613848
46,40,68.400000,10.599151,19.805152
46,41,71.500000,11.890030,19.948230
46,42,65.500000,10.642275,19.224149
46,43,69.800000,15.278345,22.202198
46,44,66.600000,13.990371,21.542710
46,45,66.600000,15.750788,22.431029
46,46,68.700000,18.140263,23.526639
46,47,78.800000,19.010034,24.136291
46,48,72.800000,19.440967,24.346439
46,49,72.200000,22.946937,25.377600
46,50,69.700000,23.631463,25.226633
46,51,73.500000,24.198469,25.190348
46,52,71.500000,25.221890,25.271556
46,53,73.600000,26.028449,26.082003
46,54,74.600000,28.527160,26.096539
46,55,74.800000,30.092304,26.164828
46,56,75.600000,32.283223,26.520186
46,57,76.300000,32.523636,27.095521
46,58,83.700000,37.272168,27.085284
46,59,75.400000,35.370761,27.461483
46,60,80.400000,35.929638,28.001523
46,61,87.600000,38.960033,27.512464
46,62,81.400000,43.406015,26.885269
46,63,83.500000,45.168205,26.129586
46,64,83.800000,45.585160,26.708148
46,65,84.800000,48.801835,26.650801
46,66,88.200000,52.056710,25.180568
46,67,85.400000,51.996325,26.796313
46,68,85.400000,51.533425,27.881130
46,69,89.500000,51.752927,28.378618
46,70,90.400000,52.624405,29.021665
46,71,89.700000,56.340978,27.368244
46,72,88.400000,55.141278,29.344509
46,73,87.400000,57.263925,28.613563
46,74,88.700000,58.880480,27.864681
46,75,90.600000,59.331125,28.880563
46,76,91.800000,61.969452,28.051220
46,77,90.600000,62.498175,28.693299
46,78,93.600000,64.038675,28.325183
46,79,93.400000,65.918627,27.996982
46,80,95.600000,68.313325,27.313673
46,81,95.600000,67.096850,29.267982
46,82,96.400000,71.169150,25.368478
46,83,94.700000,73.263902,24.229188
46,84,96.400000,71.673250,26.965659
46,85,96.500000,74.873550,24.006514
46,86,95.600000,74.628300,24.231122
46,87,96.400000,76.491050,23.038032
46,88,95.600000,77.874275,21.864588
46,89,96.400000,77.936025,22.254295
46,90,96.400000,77.019100,24.194194
46,91,96.500000,78.632050,22.788018
46,92,96.500000,77.439075,25.062563
46,93,96.500000,77.128850,25.722571
46,94,96.500000,80.181625,22.421827
46,95,96.300000,82.404552,19.946405
46,96,96.500000,81.015277,23.437857
46,97,96.500000,82.651800,22.232531
46,98,96.500000,82.529525,24.269766
46,99,96.500000,84.949825,21.856207
