run,generation,best_gen_raw,avg_raw,std_dev_raw
49,0,0.001000,0.000005,0.000051
49,1,0.001000,0.000005,0.000052
49,2,0.010000,0.000090,0.000870
49,3,0.010000,0.000088,0.000869
49,4,0.001000,0.000019,0.000122
49,5,0.100000,0.000349,0.005071
49,6,0.010000,0.000099,0.000871
49,7,0.010000,0.000116,0.000877
49,8,0.010000,0.000114,0.000877
49,9,0.100000,0.000764,0.007183
49,10,0.100000,0.000865,0.007241
49,11,0.100000,0.000689,0.007122
49,12,0.100000,0.000820,0.005407
49,13,45.800000,0.218330,3.056283
49,14,32.700000,0.083561,1.634948
49,15,0.100000,0.003602,0.016433
49,16,51.400000,0.345108,3.961751
49,17,43.600000,0.387560,3.847410
49,18,25.700000,0.068053,1.284906
49,19,38.800000,0.101864,1.939844
49,20,52.400000,0.441140,4.380257
49,21,58.500000,0.672916,5.567780
49,22,48.600000,0.508619,4.484652
49,23,61.500000,0.752976,5.708846
49,24,54.700000,1.271203,7.273300
49,25,61.500000,1.055468,6.699041
49,26,49.700000,1.227805,7.024422
49,27,58.600000,2.262416,9.924218
49,28,58.700000,2.241441,9.636523
49,29,60.600000,2.198049,9.437111
49,30,66.900000,4.390905,13.310319
49,31,59.800000,4.150799,12.805312
49,32,63.400000,4.484676,13.534232
49,33,67.600000,4.943759,14.229113
49,34,63.800000,6.560571,16.040735
49,35,85.500000,7.189866,16.688132
49,36,69.800000,9.850868,18.842013
49,37,61.700000,10.576079,19.308375
49,38,63.600000,8.522423,17.902841
49,39,63.600000,11.034203,20.024377
49,40,64.300000,10.697631,19.327011
49,41,63.600000,13.106483,20.966156
49,42,67.800000,14.409975,21.736348
49,43,66.500000,15.688387,22.254827
49,44,63.700000,17.444604,22.298047
49,45,64.500000,19.631261,23.167021
49,46,68.400000,21.841265,23.588528
49,47,70.400000,23.126640,23.732673
49,48,67.700000,23.218646,24.868148
49,49,73.800000,27.251603,25.093382
49,50,76.900000,28.187251,25.496529
49,51,73.400000,33.738235,24.886717
49,52,72.900000,34.550243,25.857689
49,53,77.900000,36.998480,25.444713
49,54,75.900000,37.398510,25.616972
49,55,83.700000,40.032900,26.008411
49,56,76.700000,41.710528,25.915335
49,57,77.000000,43.731405,26.315152
49,58,79.600000,45.626853,26.019397
49,59,79.800000,48.952678,25.575082
49,60,82.800000,49.880753,26.889591
49,61,81.600000,51.905425,26.212377
49,62,86.600000,53.704825,26.710395
49,63,83.700000,57.273925,25.163530
49,64,85.600000,62.083602,21.913742
49,65,84.700000,62.709575,23.614379
49,66,85.700000,65.802650,22.698980
49,67,90.400000,67.130850,22.738827
49,68,88.600000,68.690800,22.557220
49,69,87.600000,72.108075,19.236621
49,70,89.300000,72.688350,20.473612
49,71,88.500000,73.920525,19.910891
49,72,90.300000,72.066305,24.310039
49,73,92.500000,73.773100,22.821441
49,74,95.500000,75.797000,21.185163
49,75,94.300000,76.431175,20.518745
49,76,93.400000,76.047100,22.340431
49,77,93.400000,77.201025,21.053431
49,78,93.500000,78.545000,19.324569
49,79,93.400000,78.059250,21.710634
49,80,94.300000,79.397600,20.358723
49,81,95.400000,78.852800,23.143191
49,82,95.300000,78.991125,23.567467
49,83,95.400000,80.777500,22.443036
49,84,94.400000,82.170075,21.033223
49,85,95.500000,82.598575,21.559657
49,86,95.500000,82.712575,22.464935
49,87,95.500000,83.558050,21.415266
49,88,95.500000,81.517575,25.842375
49,89,95.500000,82.757800,24.592799
49,90,95.500000,79.823775,28.944262
49,91,95.500000,80.897752,27.884269
49,92,95.500000,81.250300,27.994815
49,93,95.500000,80.035375,29.363319
49,94,95.500000,83.253775,25.197534
49,95,95.500000,80.462050,29.177213
49,96,96.300000,82.711800,26.986771
49,97,95.600000,80.393550,30.209092
49,98,96.500000,81.795025,28.924346
49,99,96.400000,81.504575,29.866514
